"INDICATOR","HFA_52"
"EST","","ALL","2016","35.13"
"","EU_AFTER_MAY2004","ALL","1981","29.78"
"","EU_AFTER_MAY2004","ALL","1982","29.81"
"","EU_AFTER_MAY2004","ALL","1983","29.58"
"","EU_AFTER_MAY2004","ALL","1984","29.5"
"","EU_AFTER_MAY2004","ALL","1985","29.3"
"","EU_AFTER_MAY2004","ALL","1986","29.51"
"","EU_AFTER_MAY2004","ALL","1987","29.55"
"","EU_AFTER_MAY2004","ALL","1988","29.72"
"","EU_AFTER_MAY2004","ALL","1989","29.7"
"","EU_AFTER_MAY2004","ALL","1990","29.64"
"","EU_AFTER_MAY2004","ALL","1991","29.54"
"","EU_AFTER_MAY2004","ALL","1992","29.63"
"","EU_AFTER_MAY2004","ALL","1993","29.62"
"","EU_AFTER_MAY2004","ALL","1994","29.71"
"","EU_AFTER_MAY2004","ALL","1995","29.8"
"","EU_AFTER_MAY2004","ALL","1996","29.88"
"","EU_AFTER_MAY2004","ALL","1997","30.06"
"","EU_AFTER_MAY2004","ALL","1998","30.28"
"","EU_AFTER_MAY2004","ALL","1999","30.42"
"","EU_AFTER_MAY2004","ALL","2000","30.81"
"","EU_AFTER_MAY2004","ALL","2001","31.09"
"","EU_AFTER_MAY2004","ALL","2002","31.17"
"","EU_AFTER_MAY2004","ALL","2003","31.17"
"","EU_AFTER_MAY2004","ALL","2004","31.52"
"","EU_AFTER_MAY2004","ALL","2005","31.54"
"","EU_AFTER_MAY2004","ALL","2006","31.84"
"","EU_AFTER_MAY2004","ALL","2007","32.01"
"","EU_AFTER_MAY2004","ALL","2008","32.29"
"","EU_AFTER_MAY2004","ALL","2009","32.46"
"","EU_AFTER_MAY2004","ALL","2010","32.76"
"","EU_AFTER_MAY2004","ALL","2011","33.15"
"","EU_AFTER_MAY2004","ALL","2012","33.23"
"","EU_AFTER_MAY2004","ALL","2013","33.52"
"","EU_AFTER_MAY2004","ALL","2014","33.85"
"","EU_AFTER_MAY2004","ALL","2015","33.69"
"","EU_AFTER_MAY2004","ALL","2016","34.02"
"","EU_AFTER_MAY2004","ALL","2017","33.92"
"","EU_AFTER_MAY2004","ALL","2018","34.01"
"","EU_AFTER_MAY2004","ALL","2019","34.24"
"","EU_AFTER_MAY2004","ALL","2020","33.37"
"","EU_BEFORE_MAY2004","ALL","1969","30.96"
"","EU_BEFORE_MAY2004","ALL","1970","31.36"
"","EU_BEFORE_MAY2004","ALL","1971","31.38"
"","EU_BEFORE_MAY2004","ALL","1972","31.48"
"","EU_BEFORE_MAY2004","ALL","1973","31.45"
"","EU_BEFORE_MAY2004","ALL","1974","31.63"
"","EU_BEFORE_MAY2004","ALL","1975","31.64"
"","EU_BEFORE_MAY2004","ALL","1976","31.7"
"","EU_BEFORE_MAY2004","ALL","1977","32.01"
"","EU_BEFORE_MAY2004","ALL","1978","32.05"
"","EU_BEFORE_MAY2004","ALL","1979","32.21"
"","EU_BEFORE_MAY2004","ALL","1980","32.35"
"","EU_BEFORE_MAY2004","ALL","1981","32.54"
"","EU_BEFORE_MAY2004","ALL","1982","32.69"
"","EU_BEFORE_MAY2004","ALL","1983","32.62"
"","EU_BEFORE_MAY2004","ALL","1984","32.93"
"","EU_BEFORE_MAY2004","ALL","1985","32.89"
"","EU_BEFORE_MAY2004","ALL","1986","33.04"
"","EU_BEFORE_MAY2004","ALL","1987","33.41"
"","EU_BEFORE_MAY2004","ALL","1988","33.51"
"","EU_BEFORE_MAY2004","ALL","1989","33.66"
"","EU_BEFORE_MAY2004","ALL","1990","33.8"
"","EU_BEFORE_MAY2004","ALL","1991","33.95"
"","EU_BEFORE_MAY2004","ALL","1992","34.24"
"","EU_BEFORE_MAY2004","ALL","1993","34.2"
"","EU_BEFORE_MAY2004","ALL","1994","34.57"
"","EU_BEFORE_MAY2004","ALL","1995","34.63"
"","EU_BEFORE_MAY2004","ALL","1996","34.8"
"","EU_BEFORE_MAY2004","ALL","1997","35.05"
"","EU_BEFORE_MAY2004","ALL","1998","35.06"
"","EU_BEFORE_MAY2004","ALL","1999","35.2"
"","EU_BEFORE_MAY2004","ALL","2000","35.55"
"","EU_BEFORE_MAY2004","ALL","2001","35.79"
"","EU_BEFORE_MAY2004","ALL","2002","35.84"
"","EU_BEFORE_MAY2004","ALL","2003","35.77"
"","EU_BEFORE_MAY2004","ALL","2004","36.41"
"","EU_BEFORE_MAY2004","ALL","2005","36.48"
"","EU_BEFORE_MAY2004","ALL","2006","36.96"
"","EU_BEFORE_MAY2004","ALL","2007","37.12"
"","EU_BEFORE_MAY2004","ALL","2008","37.25"
"","EU_BEFORE_MAY2004","ALL","2009","37.49"
"","EU_BEFORE_MAY2004","ALL","2010","37.71"
"","EU_BEFORE_MAY2004","ALL","2011","37.96"
"","EU_BEFORE_MAY2004","ALL","2012","37.9"
"","EU_BEFORE_MAY2004","ALL","2013","38.07"
"","EU_BEFORE_MAY2004","ALL","2014","38.44"
"","EU_BEFORE_MAY2004","ALL","2015","38.12"
"","EU_BEFORE_MAY2004","ALL","2016","38.41"
"","EU_BEFORE_MAY2004","ALL","2017","38.37"
"","EU_BEFORE_MAY2004","ALL","2018","38.41"
"","EU_BEFORE_MAY2004","ALL","2019","38.7"
"","EU_BEFORE_MAY2004","ALL","2020","38.19"
"","EU_MEMBERS","ALL","1969","30.8"
"","EU_MEMBERS","ALL","1970","31.14"
"","EU_MEMBERS","ALL","1971","31.06"
"","EU_MEMBERS","ALL","1972","31.31"
"","EU_MEMBERS","ALL","1973","31.21"
"","EU_MEMBERS","ALL","1974","31.43"
"","EU_MEMBERS","ALL","1975","31.37"
"","EU_MEMBERS","ALL","1976","31.41"
"","EU_MEMBERS","ALL","1977","31.59"
"","EU_MEMBERS","ALL","1978","31.63"
"","EU_MEMBERS","ALL","1979","31.78"
"","EU_MEMBERS","ALL","1980","31.75"
"","EU_MEMBERS","ALL","1981","31.96"
"","EU_MEMBERS","ALL","1982","32.1"
"","EU_MEMBERS","ALL","1983","31.95"
"","EU_MEMBERS","ALL","1984","32.16"
"","EU_MEMBERS","ALL","1985","32.09"
"","EU_MEMBERS","ALL","1986","32.24"
"","EU_MEMBERS","ALL","1987","32.51"
"","EU_MEMBERS","ALL","1988","32.63"
"","EU_MEMBERS","ALL","1989","32.74"
"","EU_MEMBERS","ALL","1990","32.8"
"","EU_MEMBERS","ALL","1991","32.89"
"","EU_MEMBERS","ALL","1992","33.13"
"","EU_MEMBERS","ALL","1993","33.13"
"","EU_MEMBERS","ALL","1994","33.4"
"","EU_MEMBERS","ALL","1995","33.49"
"","EU_MEMBERS","ALL","1996","33.63"
"","EU_MEMBERS","ALL","1997","33.87"
"","EU_MEMBERS","ALL","1998","33.93"
"","EU_MEMBERS","ALL","1999","34.08"
"","EU_MEMBERS","ALL","2000","34.44"
"","EU_MEMBERS","ALL","2001","34.69"
"","EU_MEMBERS","ALL","2002","34.76"
"","EU_MEMBERS","ALL","2003","34.7"
"","EU_MEMBERS","ALL","2004","35.29"
"","EU_MEMBERS","ALL","2005","35.33"
"","EU_MEMBERS","ALL","2006","35.78"
"","EU_MEMBERS","ALL","2007","35.95"
"","EU_MEMBERS","ALL","2008","36.13"
"","EU_MEMBERS","ALL","2009","36.31"
"","EU_MEMBERS","ALL","2010","36.57"
"","EU_MEMBERS","ALL","2011","36.83"
"","EU_MEMBERS","ALL","2012","36.84"
"","EU_MEMBERS","ALL","2013","37.05"
"","EU_MEMBERS","ALL","2014","37.43"
"","EU_MEMBERS","ALL","2015","37.16"
"","EU_MEMBERS","ALL","2016","37.48"
"","EU_MEMBERS","ALL","2017","37.41"
"","EU_MEMBERS","ALL","2018","37.51"
"","EU_MEMBERS","ALL","2019","37.74"
"","EU_MEMBERS","ALL","2020","37.25"
"","EU_BEFORE_FEB2020","ALL","1969","30.68"
"","EU_BEFORE_FEB2020","ALL","1970","31"
"","EU_BEFORE_FEB2020","ALL","1971","30.98"
"","EU_BEFORE_FEB2020","ALL","1972","31.15"
"","EU_BEFORE_FEB2020","ALL","1973","31.09"
"","EU_BEFORE_FEB2020","ALL","1974","31.3"
"","EU_BEFORE_FEB2020","ALL","1975","31.26"
"","EU_BEFORE_FEB2020","ALL","1976","31.28"
"","EU_BEFORE_FEB2020","ALL","1977","31.5"
"","EU_BEFORE_FEB2020","ALL","1978","31.52"
"","EU_BEFORE_FEB2020","ALL","1979","31.65"
"","EU_BEFORE_FEB2020","ALL","1980","31.67"
"","EU_BEFORE_FEB2020","ALL","1981","31.9"
"","EU_BEFORE_FEB2020","ALL","1982","32.02"
"","EU_BEFORE_FEB2020","ALL","1983","31.91"
"","EU_BEFORE_FEB2020","ALL","1984","32.13"
"","EU_BEFORE_FEB2020","ALL","1985","32.05"
"","EU_BEFORE_FEB2020","ALL","1986","32.21"
"","EU_BEFORE_FEB2020","ALL","1987","32.5"
"","EU_BEFORE_FEB2020","ALL","1988","32.62"
"","EU_BEFORE_FEB2020","ALL","1989","32.73"
"","EU_BEFORE_FEB2020","ALL","1990","32.83"
"","EU_BEFORE_FEB2020","ALL","1991","32.92"
"","EU_BEFORE_FEB2020","ALL","1992","33.17"
"","EU_BEFORE_FEB2020","ALL","1993","33.14"
"","EU_BEFORE_FEB2020","ALL","1994","33.45"
"","EU_BEFORE_FEB2020","ALL","1995","33.52"
"","EU_BEFORE_FEB2020","ALL","1996","33.67"
"","EU_BEFORE_FEB2020","ALL","1997","33.91"
"","EU_BEFORE_FEB2020","ALL","1998","33.97"
"","EU_BEFORE_FEB2020","ALL","1999","34.12"
"","EU_BEFORE_FEB2020","ALL","2000","34.48"
"","EU_BEFORE_FEB2020","ALL","2001","34.74"
"","EU_BEFORE_FEB2020","ALL","2002","34.81"
"","EU_BEFORE_FEB2020","ALL","2003","34.76"
"","EU_BEFORE_FEB2020","ALL","2004","35.34"
"","EU_BEFORE_FEB2020","ALL","2005","35.4"
"","EU_BEFORE_FEB2020","ALL","2006","35.85"
"","EU_BEFORE_FEB2020","ALL","2007","36.02"
"","EU_BEFORE_FEB2020","ALL","2008","36.19"
"","EU_BEFORE_FEB2020","ALL","2009","36.41"
"","EU_BEFORE_FEB2020","ALL","2010","36.66"
"","EU_BEFORE_FEB2020","ALL","2011","36.94"
"","EU_BEFORE_FEB2020","ALL","2012","36.92"
"","EU_BEFORE_FEB2020","ALL","2013","37.12"
"","EU_BEFORE_FEB2020","ALL","2014","37.49"
"","EU_BEFORE_FEB2020","ALL","2015","37.2"
"","EU_BEFORE_FEB2020","ALL","2016","37.51"
"","EU_BEFORE_FEB2020","ALL","2017","37.46"
"","EU_BEFORE_FEB2020","ALL","2018","37.51"
"","EU_BEFORE_FEB2020","ALL","2019","37.8"
"","EU_BEFORE_FEB2020","ALL","2020","37.21"
"FIN","","ALL","1969","28.25"
"FIN","","ALL","1970","28.85"
"FIN","","ALL","1971","28.65"
"FIN","","ALL","1972","29.38"
"FIN","","ALL","1973","29.67"
"FIN","","ALL","1974","29.61"
"FIN","","ALL","1975","30.09"
"FIN","","ALL","1976","30.05"
"FIN","","ALL","1977","30.41"
"FIN","","ALL","1978","30.8"
"FIN","","ALL","1979","31.09"
"FIN","","ALL","1980","31.27"
"FIN","","ALL","1981","31.47"
"FIN","","ALL","1982","31.99"
"FIN","","ALL","1983","31.9"
"FIN","","ALL","1984","32.24"
"FIN","","ALL","1985","31.78"
"FIN","","ALL","1986","32.22"
"FIN","","ALL","1987","32.37"
"FIN","","ALL","1988","32.38"
"FIN","","ALL","1989","32.6"
"FIN","","ALL","1990","32.65"
"FIN","","ALL","1991","33.06"
"FIN","","ALL","1992","33.14"
"FIN","","ALL","1993","33.13"
"FIN","","ALL","1994","33.94"
"FIN","","ALL","1995","33.79"
"FIN","","ALL","1996","34.1"
"FIN","","ALL","1997","34.26"
"FIN","","ALL","1998","34.39"
"FIN","","ALL","1999","34.58"
"FIN","","ALL","2000","34.82"
"FIN","","ALL","2001","35.2"
"FIN","","ALL","2002","35.22"
"FIN","","ALL","2003","35.43"
"FIN","","ALL","2004","35.86"
"FIN","","ALL","2005","36.06"
"FIN","","ALL","2006","36.34"
"FIN","","ALL","2007","36.43"
"FIN","","ALL","2008","36.71"
"FIN","","ALL","2009","36.81"
"FIN","","ALL","2010","36.9"
"FIN","","ALL","2011","37.25"
"FIN","","ALL","2012","37.32"
"FIN","","ALL","2013","37.59"
"FIN","","ALL","2014","37.7"
"FIN","","ALL","2016","37.89"
"FIN","","ALL","2017","38.21"
"FIN","","ALL","2018","38.21"
"FIN","","ALL","2019","38.6"
"FIN","","ALL","2020","38.49"
"FRA","","ALL","1968","30.71"
"FRA","","ALL","1969","30.74"
"FRA","","ALL","1970","31.54"
"FRA","","ALL","1971","31.46"
"FRA","","ALL","1972","31.65"
"FRA","","ALL","1973","31.78"
"FRA","","ALL","1974","31.85"
"FRA","","ALL","1975","31.86"
"FRA","","ALL","1976","32.03"
"FRA","","ALL","1977","32.58"
"FRA","","ALL","1978","32.54"
"FRA","","ALL","1979","32.83"
"FRA","","ALL","1980","32.96"
"FRA","","ALL","1981","32.99"
"FRA","","ALL","1982","33.33"
"FRA","","ALL","1983","33.23"
"FRA","","ALL","1984","33.69"
"FRA","","ALL","1985","33.7"
"FRA","","ALL","1986","33.6"
"FRA","","ALL","1987","34.5"
"FRA","","ALL","1988","34.8"
"FRA","","ALL","1989","34.96"
"FRA","","ALL","1990","35.24"
"FRA","","ALL","1991","35.45"
"FRA","","ALL","1992","35.68"
"FRA","","ALL","1993","35.67"
"FRA","","ALL","1994","36.09"
"FRA","","ALL","1995","36.07"
"FRA","","ALL","1996","36.1"
"FRA","","ALL","1997","36.34"
"FRA","","ALL","1998","35.96"
"FRA","","ALL","1999","36.06"
"FRA","","ALL","2000","36.35"
"FRA","","ALL","2001","36.45"
"FRA","","ALL","2002","36.45"
"FRA","","ALL","2003","36.26"
"FRA","","ALL","2004","37.24"
"FRA","","ALL","2005","37.16"
"FRA","","ALL","2006","37.79"
"FRA","","ALL","2007","38.06"
"FRA","","ALL","2008","38.13"
"FRA","","ALL","2009","38.34"
"FRA","","ALL","2010","38.52"
"FRA","","ALL","2011","38.91"
"FRA","","ALL","2012","38.74"
"FRA","","ALL","2013","39"
"FRA","","ALL","2014","39.49"
"FRA","","ALL","2017","39.27"
"GBR","","ALL","1968","29.87"
"GBR","","ALL","1969","29.82"
"GBR","","ALL","1970","30.02"
"GBR","","ALL","1971","30.41"
"GBR","","ALL","1972","30.06"
"GBR","","ALL","1973","30.21"
"GBR","","ALL","1974","30.32"
"GBR","","ALL","1975","30.52"
"GBR","","ALL","1976","30.36"
"GBR","","ALL","1977","30.8"
"GBR","","ALL","1978","30.72"
"GBR","","ALL","1979","30.7"
"GBR","","ALL","1980","31.07"
"GBR","","ALL","1981","31.45"
"GBR","","ALL","1982","31.46"
"GBR","","ALL","1983","31.62"
"GBR","","ALL","1984","31.95"
"GBR","","ALL","1985","31.78"
"GBR","","ALL","1986","32.05"
"GBR","","ALL","1987","32.47"
"GBR","","ALL","1988","32.55"
"GBR","","ALL","1989","32.62"
"GBR","","ALL","1990","32.99"
"GBR","","ALL","1991","33.13"
"GBR","","ALL","1992","33.45"
"GBR","","ALL","1993","33.23"
"GBR","","ALL","1994","33.81"
"GBR","","ALL","1995","33.7"
"GBR","","ALL","1996","33.98"
"GBR","","ALL","1997","34.2"
"GBR","","ALL","1998","34.32"
"GBR","","ALL","1999","34.38"
"GBR","","ALL","2000","34.82"
"GBR","","ALL","2001","35.04"
"GBR","","ALL","2002","35.13"
"GBR","","ALL","2003","35.18"
"GBR","","ALL","2004","35.72"
"GBR","","ALL","2005","35.95"
"GBR","","ALL","2006","36.32"
"GBR","","ALL","2007","36.5"
"GBR","","ALL","2008","36.61"
"GBR","","ALL","2009","37.15"
"GBR","","ALL","2010","37.31"
"GBR","","ALL","2011","37.69"
"GBR","","ALL","2012","37.52"
"GBR","","ALL","2013","37.55"
"GBR","","ALL","2014","37.88"
"GBR","","ALL","2015","37.5"
"GBR","","ALL","2016","37.73"
"GBR","","ALL","2017","37.79"
"GBR","","ALL","2018","37.53"
"GBR","","ALL","2019","38.2"
"GBR","","ALL","2020","36.91"
"GEO","","ALL","1981","31.27"
"GEO","","ALL","1982","31.5"
"GEO","","ALL","1985","31.1"
"GEO","","ALL","1986","31.23"
"GEO","","ALL","1987","31.31"
"GEO","","ALL","1988","31.05"
"GEO","","ALL","1989","31.35"
"GEO","","ALL","1990","31.78"
"GEO","","ALL","1991","31.81"
"GEO","","ALL","1992","31.88"
"GEO","","ALL","1995","32.83"
"GEO","","ALL","1996","33.66"
"GEO","","ALL","1997","32.62"
"GEO","","ALL","1998","32.16"
"GEO","","ALL","1999","32.03"
"GEO","","ALL","2000","31.87"
"GEO","","ALL","2001","32.42"
"GEO","","ALL","2004","30.79"
"GEO","","ALL","2005","32.74"
"GEO","","ALL","2006","32.81"
"GEO","","ALL","2007","33.4"
"GEO","","ALL","2009","32.53"
"GEO","","ALL","2010","32.69"
"GEO","","ALL","2011","32.37"
"GEO","","ALL","2012","32.84"
"GEO","","ALL","2013","33.15"
"GEO","","ALL","2014","30.91"
"GEO","","ALL","2015","30.85"
"GEO","","ALL","2016","30.66"
"GEO","","ALL","2017","31.37"
"GEO","","ALL","2018","31.61"
"GEO","","ALL","2019","31.54"
"GEO","","ALL","2020","30.75"
"GEO","","ALL","2021","29.03"
"GRC","","ALL","1968","32.05"
"GRC","","ALL","1969","32.23"
"GRC","","ALL","1970","32.95"
"GRC","","ALL","1971","33.01"
"GRC","","ALL","1972","32.88"
"GRC","","ALL","1973","32.93"
"GRC","","ALL","1974","33.35"
"GRC","","ALL","1975","33.09"
"GRC","","ALL","1976","33.07"
"GRC","","ALL","1977","33.03"
"GRC","","ALL","1978","33.44"
"GRC","","ALL","1979","33.59"
"GRC","","ALL","1980","33.33"
"GRC","","ALL","1981","33.61"
"GRC","","ALL","1982","33.76"
"GRC","","ALL","1983","33.55"
"GRC","","ALL","1984","33.93"
"GRC","","ALL","1985","33.64"
"GRC","","ALL","1986","33.96"
"GRC","","ALL","1987","33.7"
"GRC","","ALL","1988","34.22"
"GRC","","ALL","1989","34.35"
"GRC","","ALL","1990","34.48"
"GRC","","ALL","1991","34.53"
"GRC","","ALL","1992","34.44"
"GRC","","ALL","1993","34.68"
"GRC","","ALL","1994","34.83"
"GRC","","ALL","1995","34.78"
"GRC","","ALL","1996","34.87"
"GRC","","ALL","1997","35.1"
"GRC","","ALL","1998","35"
"GRC","","ALL","1999","35.04"
"GRC","","ALL","2000","35.03"
"GRC","","ALL","2001","35.38"
"GRC","","ALL","2002","35.48"
"GRC","","ALL","2003","35.53"
"GRC","","ALL","2004","35.69"
"GRC","","ALL","2005","36.01"
"GRC","","ALL","2006","36.33"
"GRC","","ALL","2007","36.19"
"GRC","","ALL","2008","36.59"
"GRC","","ALL","2009","36.92"
"GRC","","ALL","2010","37.24"
"GRC","","ALL","2011","37.36"
"GRC","","ALL","2012","37.2"
"GRC","","ALL","2014","37.89"
"GRC","","ALL","2015","37.55"
"GRC","","ALL","2016","37.94"
"GRC","","ALL","2017","37.7"
"GRC","","ALL","2018","38.21"
"GRC","","ALL","2019","38.05"
"GRC","","ALL","2020","37.66"
"HRV","","ALL","1985","29.87"
"HRV","","ALL","1986","30.06"
"HRV","","ALL","1987","29.79"
"HRV","","ALL","1988","29.98"
"HRV","","ALL","1989","30.22"
"HRV","","ALL","1990","30.41"
"HRV","","ALL","1991","30.4"
"HRV","","ALL","1992","30.85"
"HRV","","ALL","1993","30.77"
"HRV","","ALL","1994","30.9"
"HRV","","ALL","1995","31.16"
"HRV","","ALL","1996","30.17"
"HRV","","ALL","1997","29.99"
"HRV","","ALL","1998","29.8"
"HRV","","ALL","1999","29.93"
"HRV","","ALL","2000","30.09"
"HRV","","ALL","2001","31.82"
"HRV","","ALL","2002","31.88"
"HRV","","ALL","2003","31.71"
"HRV","","ALL","2004","32.56"
"HRV","","ALL","2005","32.28"
"HRV","","ALL","2006","32.78"
"HRV","","ALL","2007","32.68"
"HRV","","ALL","2008","32.89"
"HRV","","ALL","2009","33.13"
"HRV","","ALL","2010","33.36"
"HRV","","ALL","2011","33.76"
"HRV","","ALL","2012","33.84"
"HRV","","ALL","2013","34.32"
"HRV","","ALL","2014","34.4"
"HRV","","ALL","2015","33.95"
"HRV","","ALL","2016","34.62"
"HRV","","ALL","2017","34.41"
"HRV","","ALL","2019","35.02"
"HRV","","ALL","2020","34.2"
"HUN","","ALL","1969","29.41"
"HUN","","ALL","1970","29.33"
"HUN","","ALL","1971","29.19"
"HUN","","ALL","1972","29.63"
"HUN","","ALL","1973","29.43"
"HUN","","ALL","1974","29.48"
"HUN","","ALL","1975","29.21"
"HUN","","ALL","1976","29.12"
"HUN","","ALL","1977","29.15"
"HUN","","ALL","1978","28.58"
"HUN","","ALL","1979","28.8"
"HUN","","ALL","1980","28.32"
"HUN","","ALL","1981","28.33"
"HUN","","ALL","1982","28.38"
"HUN","","ALL","1983","28.06"
"HUN","","ALL","1984","28.22"
"HUN","","ALL","1985","28.28"
"HUN","","ALL","1986","28.3"
"HUN","","ALL","1987","28.62"
"HUN","","ALL","1988","28.84"
"HUN","","ALL","1989","28.52"
"HUN","","ALL","1990","28.35"
"HUN","","ALL","1991","28.43"
"HUN","","ALL","1992","28.1"
"HUN","","ALL","1993","27.99"
"HUN","","ALL","1994","28.29"
"HUN","","ALL","1995","28.53"
"HUN","","ALL","1996","28.87"
"HUN","","ALL","1997","29.18"
"HUN","","ALL","1998","29.13"
"HUN","","ALL","1999","28.71"
"HUN","","ALL","2000","29.37"
"HUN","","ALL","2001","30.18"
"HUN","","ALL","2002","30.22"
"HUN","","ALL","2003","30.02"
"HUN","","ALL","2004","30.37"
"HUN","","ALL","2005","30.27"
"HUN","","ALL","2006","30.72"
"HUN","","ALL","2007","30.78"
"HUN","","ALL","2008","31.18"
"HUN","","ALL","2009","31.3"
"HUN","","ALL","2010","31.51"
"HUN","","ALL","2011","31.78"
"HUN","","ALL","2012","31.93"
"HUN","","ALL","2013","32.34"
"HUN","","ALL","2014","32.52"
"HUN","","ALL","2015","32.54"
"HUN","","ALL","2016","32.73"
"HUN","","ALL","2017","32.51"
"HUN","","ALL","2018","32.68"
"HUN","","ALL","2019","32.96"
"IRL","","ALL","1968","29.36"
"IRL","","ALL","1969","29.14"
"IRL","","ALL","1970","29.17"
"IRL","","ALL","1971","29.8"
"IRL","","ALL","1972","29.29"
"IRL","","ALL","1973","29.37"
"IRL","","ALL","1974","29.23"
"IRL","","ALL","1975","29.71"
"IRL","","ALL","1976","29.71"
"IRL","","ALL","1977","29.83"
"IRL","","ALL","1978","29.82"
"IRL","","ALL","1979","29.87"
"IRL","","ALL","1980","29.98"
"IRL","","ALL","1981","30.31"
"IRL","","ALL","1982","30.51"
"IRL","","ALL","1983","30.38"
"IRL","","ALL","1984","30.86"
"IRL","","ALL","1985","30.67"
"IRL","","ALL","1986","30.6"
"IRL","","ALL","1987","31.36"
"IRL","","ALL","1988","31.4"
"IRL","","ALL","1989","31.47"
"IRL","","ALL","1990","31.86"
"IRL","","ALL","1991","32.08"
"IRL","","ALL","1992","32.34"
"IRL","","ALL","1993","32.18"
"IRL","","ALL","1994","32.59"
"IRL","","ALL","1995","32.43"
"IRL","","ALL","1996","32.81"
"IRL","","ALL","1997","32.99"
"IRL","","ALL","1998","33.2"
"IRL","","ALL","1999","33.07"
"IRL","","ALL","2000","33.61"
"IRL","","ALL","2001","34.18"
"IRL","","ALL","2002","34.58"
"IRL","","ALL","2003","34.96"
"IRL","","ALL","2004","35.38"
"IRL","","ALL","2005","35.85"
"IRL","","ALL","2006","35.97"
"IRL","","ALL","2007","36.28"
"IRL","","ALL","2008","36.52"
"IRL","","ALL","2009","36.62"
"IRL","","ALL","2010","37.22"
"IRL","","ALL","2011","37.31"
"IRL","","ALL","2012","37.31"
"IRL","","ALL","2013","37.42"
"IRL","","ALL","2015","37.77"
