"INDICATOR","HFA_296"

"HFA_296","Selected smoking-related causes, per 100 000, by sex (age-standardized death rate)"

"UNIT_TYPE","Unit"
"DTH_100K","deaths per 100 000"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFA","European Health for All database"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATE","Rate"

"DATA_SET","Data set"
"HFA","European Health for All database (WHO)"

"DATA_MASK","Mask for controlling the output format of values"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"ALB","","ALL","1987","263.11"
"ALB","","ALL","1988","278.6"
"ALB","","ALL","1989","277.08"
"ALB","","ALL","1992","250.01"
"ALB","","ALL","1993","231.21"
"ALB","","ALL","1994","205.96"
"ALB","","ALL","1995","267.09"
"ALB","","ALL","1996","301.83"
"ALB","","ALL","1997","283.69"
"ALB","","ALL","1998","312.53"
"ALB","","ALL","1999","306.49"
"ALB","","ALL","2000","347.78"
"ALB","","ALL","2001","262.43"
"ALB","","ALL","2002","307"
"ALB","","ALL","2003","342.84"
"ALB","","ALL","2004","324.09"
"ALB","","ALL","2005","297.36"
"ALB","","ALL","2006","283.26"
"ALB","","ALL","2007","244.17"
"ALB","","ALL","2008","290.78"
"ALB","","ALL","2009","287.12"
"ARM","","ALL","1991","609.51"
"ARM","","ALL","1992","647.17"
"ARM","","ALL","1993","730.6"
"ARM","","ALL","1994","650.47"
"ARM","","ALL","1995","685"
"ARM","","ALL","1996","680.99"
"ARM","","ALL","1997","650.03"
"ARM","","ALL","1998","603.76"
"ARM","","ALL","1999","636.02"
"ARM","","ALL","2000","604.04"
"ARM","","ALL","2001","606.64"
"ARM","","ALL","2002","660.6"
"ARM","","ALL","2003","653.2"
"ARM","","ALL","2012","442.22"
"ARM","","ALL","2013","427.23"
"ARM","","ALL","2014","436.3"
"ARM","","ALL","2015","414.53"
"ARM","","ALL","2016","416.04"
"ARM","","ALL","2017","372.91"
"ARM","","ALL","2018","292.67"
"ARM","","ALL","2019","299.41"
"AUT","","ALL","1980","365.02"
"AUT","","ALL","1981","376.88"
"AUT","","ALL","1982","365.76"
"AUT","","ALL","1983","385.65"
"AUT","","ALL","1984","367.19"
"AUT","","ALL","1985","370.6"
"AUT","","ALL","1986","358.12"
"AUT","","ALL","1987","346.01"
"AUT","","ALL","1988","325.39"
"AUT","","ALL","1989","320.4"
"AUT","","ALL","1990","319.71"
"AUT","","ALL","1991","323.91"
"AUT","","ALL","1992","310.81"
"AUT","","ALL","1993","306.62"
"AUT","","ALL","1994","295.83"
"AUT","","ALL","1995","296.64"
"AUT","","ALL","1996","296.85"
"AUT","","ALL","1997","291.14"
"AUT","","ALL","1998","289.25"
"AUT","","ALL","1999","281.52"
"AUT","","ALL","2000","265.64"
"AUT","","ALL","2001","251.4"
"AUT","","ALL","2002","257"
"AUT","","ALL","2003","248.07"
"AUT","","ALL","2004","223.12"
"AUT","","ALL","2005","214.77"
"AUT","","ALL","2006","208.77"
"AUT","","ALL","2007","203.01"
"AUT","","ALL","2008","192.47"
"AUT","","ALL","2009","190.48"
"AUT","","ALL","2010","186.62"
"AUT","","ALL","2011","177.75"
"AUT","","ALL","2012","179.68"
"AUT","","ALL","2013","176.47"
"AUT","","ALL","2014","168.51"
"AUT","","ALL","2015","171.79"
"AUT","","ALL","2016","162.71"
"AUT","","ALL","2017","161.07"
"AUT","","ALL","2018","158.92"
"AUT","","ALL","2019","154.07"
"AUT","","ALL","2020","152.26"
"AUT","","ALL","2021","142.59"
"AZE","","ALL","1991","615.46"
"AZE","","ALL","1992","655.7"
"AZE","","ALL","1993","697.81"
"AZE","","ALL","1994","601.37"
"AZE","","ALL","1995","647.92"
"AZE","","ALL","1996","627.98"
"AZE","","ALL","1997","606.01"
"AZE","","ALL","1998","608.89"
"AZE","","ALL","1999","634.58"
"AZE","","ALL","2000","638.9"
"AZE","","ALL","2007","325.05"
"BEL","","ALL","1979","324.19"
"BEL","","ALL","1980","324.11"
"BEL","","ALL","1981","319.52"
"BEL","","ALL","1982","316.89"
"BEL","","ALL","1983","321.32"
"BEL","","ALL","1984","308.07"
"BEL","","ALL","1985","300.69"
"BEL","","ALL","1986","290.21"
"BEL","","ALL","1987","270.99"
"BEL","","ALL","1988","265.87"
"BEL","","ALL","1989","259.82"
"BEL","","ALL","1990","251.62"
"BEL","","ALL","1991","245.64"
"BEL","","ALL","1992","242.34"
"BEL","","ALL","1993","261.9"
"BEL","","ALL","1994","246.62"
"BEL","","ALL","1995","248.18"
"BEL","","ALL","1996","242.58"
"BEL","","ALL","1997","240.14"
"BEL","","ALL","1998","236.39"
"BEL","","ALL","1999","222.43"
"BEL","","ALL","2000","224.52"
"BEL","","ALL","2001","215.83"
"BEL","","ALL","2002","214.55"
"BEL","","ALL","2003","211.05"
"BEL","","ALL","2004","198.87"
"BEL","","ALL","2005","194.84"
"BEL","","ALL","2006","179.27"
"BEL","","ALL","2007","176.5"
"BEL","","ALL","2008","172.6"
"BEL","","ALL","2009","165.36"
"BEL","","ALL","2010","160.85"
"BEL","","ALL","2011","151.87"
"BEL","","ALL","2012","148.36"
"BEL","","ALL","2013","145.27"
"BEL","","ALL","2014","136.85"
"BEL","","ALL","2015","135.88"
"BEL","","ALL","2016","129.8"
"BEL","","ALL","2017","124.26"
"BEL","","ALL","2018","120.27"
"BGR","","ALL","1980","547.02"
"BGR","","ALL","1981","482.79"
"BGR","","ALL","1982","513.37"
"BGR","","ALL","1983","509.3"
"BGR","","ALL","1984","523.53"
"BGR","","ALL","1985","570.34"
"BGR","","ALL","1986","557.08"
"BGR","","ALL","1987","524.56"
"BGR","","ALL","1988","513.28"
"BGR","","ALL","1989","516.03"
"BGR","","ALL","1990","517.9"
"BGR","","ALL","1991","530.5"
"BGR","","ALL","1992","515.71"
"BGR","","ALL","1993","542.22"
"BGR","","ALL","1994","523.41"
"BGR","","ALL","1995","511.03"
"BGR","","ALL","1996","495.6"
"BGR","","ALL","1997","516.04"
"BGR","","ALL","1998","511.74"
"BGR","","ALL","1999","460.53"
"BGR","","ALL","2000","450.21"
"BGR","","ALL","2001","434.16"
"BGR","","ALL","2002","447.01"
"BGR","","ALL","2003","428.76"
"BGR","","ALL","2004","407.2"
"BGR","","ALL","2005","421.28"
"BGR","","ALL","2006","405.36"
"BGR","","ALL","2007","391.67"
"BGR","","ALL","2008","372.48"
"BGR","","ALL","2009","345.14"
"BGR","","ALL","2010","345.25"
"BGR","","ALL","2011","320.15"
"BGR","","ALL","2012","339.18"
"BGR","","ALL","2013","316.66"
"BGR","","ALL","2014","328.01"
"BGR","","ALL","2015","319.77"
"BGR","","ALL","2016","295.99"
"BGR","","ALL","2017","301.41"
"BGR","","ALL","2018","297.08"
"BGR","","ALL","2019","304.14"
"BGR","","ALL","2020","330"
"BIH","","ALL","1985","269.28"
"BIH","","ALL","1986","272.83"
"BIH","","ALL","1987","289.22"
"BIH","","ALL","1988","302.09"
"BIH","","ALL","1989","307.1"
"BIH","","ALL","1990","308.28"
"BIH","","ALL","1991","322.02"
"BIH","","ALL","2011","237.46"
"BIH","","ALL","2014","226.41"
"BIH","","ALL","2016","267.92"
"BLR","","ALL","1991","570.75"
"BLR","","ALL","1992","569.52"
"BLR","","ALL","1993","647.23"
"BLR","","ALL","1994","651.49"
"BLR","","ALL","1995","661.34"
"BLR","","ALL","1996","752.26"
"BLR","","ALL","1997","680.93"
"BLR","","ALL","1998","696.62"
"BLR","","ALL","1999","737.14"
"BLR","","ALL","2000","700.35"
"BLR","","ALL","2001","730.53"
"BLR","","ALL","2018","506.89"
"","CARINFONET","ALL","1991","630.83"
"","CARINFONET","ALL","1992","645.31"
"","CARINFONET","ALL","1993","709.8"
"","CARINFONET","ALL","1994","761.66"
"","CARINFONET","ALL","1995","742.79"
"","CARINFONET","ALL","1996","721.75"
"","CARINFONET","ALL","1997","666.15"
"","CARINFONET","ALL","1998","678.33"
"","CARINFONET","ALL","1999","629.72"
"","CARINFONET","ALL","2000","677.92"
"","CARINFONET","ALL","2001","658.96"
"","CARINFONET","ALL","2002","658.89"
"","CARINFONET","ALL","2003","651.8"
"","CARINFONET","ALL","2004","599.88"
"","CARINFONET","ALL","2005","598.58"
"","CARINFONET","ALL","2013","463.4"
"","CARINFONET","ALL","2014","440.57"
"","CARINFONET","ALL","2015","422.58"
"","CARINFONET","ALL","2016","401.95"
"CHE","","ALL","1995","211.42"
"CHE","","ALL","1996","203.87"
"CHE","","ALL","1997","203.69"
"CHE","","ALL","1998","200.97"
"CHE","","ALL","1999","194.21"
"CHE","","ALL","2000","187.58"
"CHE","","ALL","2001","176.27"
"CHE","","ALL","2002","168.15"
"CHE","","ALL","2003","169.85"
"CHE","","ALL","2004","155.18"
"CHE","","ALL","2005","157.42"
"CHE","","ALL","2006","149.8"
"CHE","","ALL","2007","147.18"
"CHE","","ALL","2008","141.95"
"CHE","","ALL","2009","136.52"
"CHE","","ALL","2010","132.35"
"CHE","","ALL","2011","125.08"
"CHE","","ALL","2012","124.53"
"CHE","","ALL","2013","121.8"
"CHE","","ALL","2015","113.54"
"CHE","","ALL","2016","107.97"
"CHE","","ALL","2017","107.2"
"CHE","","ALL","2018","103.22"
"CHE","","ALL","2019","99.71"
"","CIS","ALL","1991","290.98"
"","CIS","ALL","1992","299.83"
"","CIS","ALL","1993","335.5"
"","CIS","ALL","1994","351.91"
"","CIS","ALL","1995","356.72"
"","CIS","ALL","1996","352.45"
"","CIS","ALL","1997","336.48"
"","CIS","ALL","1998","332.97"
"","CIS","ALL","1999","331.16"
"","CIS","ALL","2000","343.69"
"","CIS","ALL","2001","336.89"
"","CIS","ALL","2002","335.25"
"","CIS","ALL","2003","330.83"
"CYP","","ALL","2004","157.9"
"CYP","","ALL","2005","162.57"
"CYP","","ALL","2006","161.59"
"CYP","","ALL","2007","158.81"
"CYP","","ALL","2008","146.36"
"CYP","","ALL","2009","142.77"
"CYP","","ALL","2010","128.09"
"CYP","","ALL","2011","141.16"
"CYP","","ALL","2012","136.36"
"CYP","","ALL","2013","128.92"
"CYP","","ALL","2014","128.88"
"CYP","","ALL","2015","128.53"
"CYP","","ALL","2016","123.72"
"CYP","","ALL","2017","127.86"
"CYP","","ALL","2018","114.09"
"CYP","","ALL","2019","111.48"
"CYP","","ALL","2020","114.66"
"CZE","","ALL","1986","642.74"
"CZE","","ALL","1987","604.76"
"CZE","","ALL","1988","588.76"
"CZE","","ALL","1989","603.2"
"CZE","","ALL","1990","606.89"
"CZE","","ALL","1991","572.88"
"CZE","","ALL","1992","545.34"
"CZE","","ALL","1993","529.03"
"CZE","","ALL","1994","508.29"
"CZE","","ALL","1995","487.97"
"CZE","","ALL","1996","447.56"
"CZE","","ALL","1997","415.52"
"CZE","","ALL","1998","405.85"
"CZE","","ALL","1999","408.5"
"CZE","","ALL","2000","398.33"
"CZE","","ALL","2001","388.13"
"CZE","","ALL","2002","381.12"
"CZE","","ALL","2003","380.91"
"CZE","","ALL","2004","345.77"
"CZE","","ALL","2005","359.31"
"CZE","","ALL","2006","337.21"
"CZE","","ALL","2007","334.59"
"CZE","","ALL","2008","320.84"
"CZE","","ALL","2009","315.73"
"CZE","","ALL","2010","299.35"
"CZE","","ALL","2011","301.02"
"CZE","","ALL","2012","294.2"
"CZE","","ALL","2013","296.6"
"CZE","","ALL","2014","269.73"
"CZE","","ALL","2015","271.44"
"CZE","","ALL","2016","243.39"
"CZE","","ALL","2017","242.43"
"CZE","","ALL","2018","228.27"
"CZE","","ALL","2019","216.45"
"CZE","","ALL","2020","218.02"
"CZE","","ALL","2021","206"
"DEU","","ALL","1990","312.61"
"DEU","","ALL","1991","322.6"
"DEU","","ALL","1992","313.93"
"DEU","","ALL","1993","315.68"
"DEU","","ALL","1994","305.84"
"DEU","","ALL","1995","301.97"
"DEU","","ALL","1996","293.39"
"DEU","","ALL","1997","281.69"
"DEU","","ALL","1998","275.77"
"DEU","","ALL","1999","264.78"
"DEU","","ALL","2000","251.3"
"DEU","","ALL","2001","242.16"
"DEU","","ALL","2002","240.57"
"DEU","","ALL","2003","237.25"
"DEU","","ALL","2004","219.58"
"DEU","","ALL","2005","211.99"
"DEU","","ALL","2006","201.24"
"DEU","","ALL","2007","192.78"
"DEU","","ALL","2008","186.12"
"DEU","","ALL","2009","183.72"
"DEU","","ALL","2010","177.94"
"DEU","","ALL","2011","170.3"
"DEU","","ALL","2012","167.75"
"DEU","","ALL","2013","171.36"
"DEU","","ALL","2014","160.36"
"DEU","","ALL","2015","164.62"
"DEU","","ALL","2016","157.87"
"DEU","","ALL","2017","157.44"
"DEU","","ALL","2018","155.12"
"DEU","","ALL","2019","147.95"
"DEU","","ALL","2020","145.45"
"DNK","","ALL","1994","337.68"
"DNK","","ALL","1995","342.48"
"DNK","","ALL","1996","316.57"
"DNK","","ALL","1997","310.07"
"DNK","","ALL","1998","295.98"
"DNK","","ALL","1999","296.6"
"DNK","","ALL","2000","283.61"
"DNK","","ALL","2001","281.55"
"DNK","","ALL","2002","268.64"
"DNK","","ALL","2003","259.81"
"DNK","","ALL","2004","244.27"
"DNK","","ALL","2005","231.36"
"DNK","","ALL","2006","225.02"
"DNK","","ALL","2007","210.49"
"DNK","","ALL","2008","201.47"
"DNK","","ALL","2009","197.41"
"DNK","","ALL","2010","191.54"
"DNK","","ALL","2011","175.91"
"DNK","","ALL","2012","173.48"
"DNK","","ALL","2013","168.08"
"DNK","","ALL","2014","159.69"
"DNK","","ALL","2015","157.69"
"DNK","","ALL","2016","154.6"
"DNK","","ALL","2017","149.44"
"DNK","","ALL","2018","140.74"
"DNK","","ALL","2019","138.8"
"DNK","","ALL","2020","130.13"
"ESP","","ALL","1980","272.06"
"ESP","","ALL","1981","274.21"
"ESP","","ALL","1982","261.26"
"ESP","","ALL","1983","265.96"
"ESP","","ALL","1984","262.5"
"ESP","","ALL","1985","262.48"
"ESP","","ALL","1986","252.52"
"ESP","","ALL","1987","246.03"
"ESP","","ALL","1988","246.45"
"ESP","","ALL","1989","241.58"
"ESP","","ALL","1990","240.91"
"ESP","","ALL","1991","242.75"
"ESP","","ALL","1992","231.36"
"ESP","","ALL","1993","229.1"
"ESP","","ALL","1994","222.1"
"ESP","","ALL","1995","221.37"
"ESP","","ALL","1996","217.21"
"ESP","","ALL","1997","211.6"
"ESP","","ALL","1998","211.85"
"ESP","","ALL","1999","210.56"
"ESP","","ALL","2000","193.07"
"ESP","","ALL","2001","186.83"
"ESP","","ALL","2002","184.16"
"ESP","","ALL","2003","183.63"
"ESP","","ALL","2004","170.78"
"ESP","","ALL","2005","169.7"
"ESP","","ALL","2006","156.48"
"ESP","","ALL","2007","154.67"
"ESP","","ALL","2008","146.96"
"ESP","","ALL","2009","143.04"
"ESP","","ALL","2010","138.3"
"ESP","","ALL","2011","133.62"
"ESP","","ALL","2012","130.83"
"ESP","","ALL","2013","123.87"
"ESP","","ALL","2014","119.48"
"ESP","","ALL","2015","120.85"
"ESP","","ALL","2016","115.07"
"ESP","","ALL","2017","113.09"
"ESP","","ALL","2018","108.89"
"ESP","","ALL","2019","103.32"
"ESP","","ALL","2020","101.35"
"ESP","","ALL","2021","97.96"
"EST","","ALL","1989","705.77"
"EST","","ALL","1990","719.67"
"EST","","ALL","1991","700.15"
"EST","","ALL","1992","705.17"
"EST","","ALL","1993","736.15"
"EST","","ALL","1994","741.08"
"EST","","ALL","1995","693.46"
"EST","","ALL","1996","635.09"
"EST","","ALL","1997","594"
"EST","","ALL","1998","622.5"
"EST","","ALL","1999","579.29"
"EST","","ALL","2000","553.93"
"EST","","ALL","2001","543.21"
"EST","","ALL","2002","532.36"
"EST","","ALL","2003","518.2"
"EST","","ALL","2004","467.77"
"EST","","ALL","2005","443.02"
"EST","","ALL","2006","427.73"
"EST","","ALL","2007","387.69"
"EST","","ALL","2008","360.79"
"EST","","ALL","2009","323.11"
"EST","","ALL","2010","317.35"
"EST","","ALL","2011","282.63"
"EST","","ALL","2012","272.83"
"EST","","ALL","2013","253.43"
"EST","","ALL","2014","234.3"
"EST","","ALL","2015","213.48"
"EST","","ALL","2016","211.56"
"","EU_AFTER_MAY2004","ALL","1985","447.82"
"","EU_AFTER_MAY2004","ALL","1986","442.86"
"","EU_AFTER_MAY2004","ALL","1987","441.42"
"","EU_AFTER_MAY2004","ALL","1988","432.6"
"","EU_AFTER_MAY2004","ALL","1989","434.04"
"","EU_AFTER_MAY2004","ALL","1990","434.83"
"","EU_AFTER_MAY2004","ALL","1991","439.5"
"","EU_AFTER_MAY2004","ALL","1992","437.86"
"","EU_AFTER_MAY2004","ALL","1993","454.92"
"","EU_AFTER_MAY2004","ALL","1994","445.6"
"","EU_AFTER_MAY2004","ALL","1995","438.07"
"","EU_AFTER_MAY2004","ALL","1996","435.19"
"","EU_AFTER_MAY2004","ALL","1997","434.88"
"","EU_AFTER_MAY2004","ALL","1998","439.21"
"","EU_AFTER_MAY2004","ALL","2001","412.43"
"","EU_AFTER_MAY2004","ALL","2002","409.45"
"","EU_AFTER_MAY2004","ALL","2003","407.52"
"","EU_AFTER_MAY2004","ALL","2004","387.91"
"","EU_AFTER_MAY2004","ALL","2005","388.85"
"","EU_AFTER_MAY2004","ALL","2006","373.19"
"","EU_AFTER_MAY2004","ALL","2007","361.56"
"","EU_AFTER_MAY2004","ALL","2008","349.14"
"","EU_AFTER_MAY2004","ALL","2009","338.38"
"","EU_AFTER_MAY2004","ALL","2010","328.72"
"","EU_AFTER_MAY2004","ALL","2011","316.31"
"","EU_AFTER_MAY2004","ALL","2012","308.31"
"","EU_AFTER_MAY2004","ALL","2013","294.86"
"","EU_AFTER_MAY2004","ALL","2014","283.39"
"","EU_AFTER_MAY2004","ALL","2015","282.34"
"","EU_AFTER_MAY2004","ALL","2016","266.44"
"","EU_AFTER_MAY2004","ALL","2017","268.15"
"","EU_AFTER_MAY2004","ALL","2018","257.94"
"","EU_AFTER_MAY2004","ALL","2019","249.63"
"","EU_AFTER_MAY2004","ALL","2020","256.85"
"","EU_BEFORE_MAY2004","ALL","1979","344.68"
"","EU_BEFORE_MAY2004","ALL","1980","338.74"
"","EU_BEFORE_MAY2004","ALL","1981","332.25"
"","EU_BEFORE_MAY2004","ALL","1982","329.29"
"","EU_BEFORE_MAY2004","ALL","1983","332.25"
"","EU_BEFORE_MAY2004","ALL","1984","325.72"
"","EU_BEFORE_MAY2004","ALL","1985","326.71"
"","EU_BEFORE_MAY2004","ALL","1986","320.44"
"","EU_BEFORE_MAY2004","ALL","1987","310.08"
"","EU_BEFORE_MAY2004","ALL","1988","305.64"
"","EU_BEFORE_MAY2004","ALL","1989","299.41"
"","EU_BEFORE_MAY2004","ALL","1990","294.14"
"","EU_BEFORE_MAY2004","ALL","1991","294.82"
"","EU_BEFORE_MAY2004","ALL","1992","285.65"
"","EU_BEFORE_MAY2004","ALL","1993","284.48"
"","EU_BEFORE_MAY2004","ALL","1994","271.74"
"","EU_BEFORE_MAY2004","ALL","1995","268.68"
"","EU_BEFORE_MAY2004","ALL","1996","257.18"
"","EU_BEFORE_MAY2004","ALL","1997","246.49"
"","EU_BEFORE_MAY2004","ALL","1998","244.17"
"","EU_BEFORE_MAY2004","ALL","1999","238.57"
"","EU_BEFORE_MAY2004","ALL","2000","228.86"
"","EU_BEFORE_MAY2004","ALL","2001","221.31"
"","EU_BEFORE_MAY2004","ALL","2002","218.15"
"","EU_BEFORE_MAY2004","ALL","2003","215.93"
"","EU_BEFORE_MAY2004","ALL","2004","200.07"
"","EU_BEFORE_MAY2004","ALL","2005","194.74"
"","EU_BEFORE_MAY2004","ALL","2006","183.49"
"","EU_BEFORE_MAY2004","ALL","2007","177.57"
"","EU_BEFORE_MAY2004","ALL","2008","171.86"
"","EU_BEFORE_MAY2004","ALL","2009","166.18"
"","EU_BEFORE_MAY2004","ALL","2010","160.52"
"","EU_BEFORE_MAY2004","ALL","2011","154.09"
"","EU_BEFORE_MAY2004","ALL","2012","151.81"
"","EU_BEFORE_MAY2004","ALL","2013","148.3"
"","EU_BEFORE_MAY2004","ALL","2014","141.71"
"","EU_BEFORE_MAY2004","ALL","2015","143.2"
"","EU_BEFORE_MAY2004","ALL","2016","137.39"
"","EU_BEFORE_MAY2004","ALL","2017","135.42"
"","EU_BEFORE_MAY2004","ALL","2018","131.99"
"","EU_BEFORE_MAY2004","ALL","2019","127.26"
"","EU_BEFORE_MAY2004","ALL","2020","125.55"
"","EU_MEMBERS","ALL","1980","344.51"
"","EU_MEMBERS","ALL","1981","337.93"
"","EU_MEMBERS","ALL","1982","336.01"
"","EU_MEMBERS","ALL","1983","340.33"
"","EU_MEMBERS","ALL","1984","335.78"
"","EU_MEMBERS","ALL","1985","338.71"
"","EU_MEMBERS","ALL","1986","334.26"
"","EU_MEMBERS","ALL","1987","327.36"
"","EU_MEMBERS","ALL","1988","322.22"
"","EU_MEMBERS","ALL","1989","318.32"
"","EU_MEMBERS","ALL","1990","316.06"
"","EU_MEMBERS","ALL","1991","318"
"","EU_MEMBERS","ALL","1992","311.21"
"","EU_MEMBERS","ALL","1993","315.72"
"","EU_MEMBERS","ALL","1994","305.56"
"","EU_MEMBERS","ALL","1995","301.34"
"","EU_MEMBERS","ALL","1996","292.13"
"","EU_MEMBERS","ALL","1997","284.52"
"","EU_MEMBERS","ALL","1998","284.21"
"","EU_MEMBERS","ALL","2001","260.76"
"","EU_MEMBERS","ALL","2002","257.53"
"","EU_MEMBERS","ALL","2003","255.76"
"","EU_MEMBERS","ALL","2004","239.3"
"","EU_MEMBERS","ALL","2005","236.02"
"","EU_MEMBERS","ALL","2006","223.65"
"","EU_MEMBERS","ALL","2007","216.4"
"","EU_MEMBERS","ALL","2008","208.76"
"","EU_MEMBERS","ALL","2009","202.88"
"","EU_MEMBERS","ALL","2010","196.03"
"","EU_MEMBERS","ALL","2011","189.13"
"","EU_MEMBERS","ALL","2012","184.74"
"","EU_MEMBERS","ALL","2013","178.61"
"","EU_MEMBERS","ALL","2014","170.9"
"","EU_MEMBERS","ALL","2015","171.6"
"","EU_MEMBERS","ALL","2016","163.41"
"","EU_MEMBERS","ALL","2017","162.54"
"","EU_MEMBERS","ALL","2018","157.08"
"","EU_MEMBERS","ALL","2019","152.17"
"","EU_MEMBERS","ALL","2020","152.67"
"","EU_BEFORE_FEB2020","ALL","1980","361.84"
"","EU_BEFORE_FEB2020","ALL","1981","354.05"
"","EU_BEFORE_FEB2020","ALL","1982","351.93"
"","EU_BEFORE_FEB2020","ALL","1983","355.29"
"","EU_BEFORE_FEB2020","ALL","1984","351.47"
"","EU_BEFORE_FEB2020","ALL","1985","355.04"
"","EU_BEFORE_FEB2020","ALL","1986","349.13"
"","EU_BEFORE_FEB2020","ALL","1987","340.91"
"","EU_BEFORE_FEB2020","ALL","1988","335.48"
"","EU_BEFORE_FEB2020","ALL","1989","331.06"
"","EU_BEFORE_FEB2020","ALL","1990","327.14"
